Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Train_EnvstepsSoFar,TimeSinceStart,Training Loss,Initial_DataCollection_AverageReturn
123.11347,3.3889835,129.88257,115.28346,25.666666666666668,10344.518,20.981445,10365.499,10323.536,1000.0,0,15.779435396194458,1.2350922,10344.518
257.09225,12.518921,283.23016,225.28432,47.31818181818182,10344.518,20.981445,10365.499,10323.536,1000.0,0,15.790581464767456,0.11550618,10344.518
314.9953,72.91668,608.2762,262.94095,57.888888888888886,10344.518,20.981445,10365.499,10323.536,1000.0,0,17.284854650497437,0.05157881,10344.518
320.6521,59.527573,513.14874,271.77496,57.666666666666664,10344.518,20.981445,10365.499,10323.536,1000.0,0,14.561082601547241,0.042784926,10344.518
320.6521,59.527573,513.14874,271.77496,57.666666666666664,10344.518,20.981445,10365.499,10323.536,1000.0,0,17.119050979614258,0.042784926,10344.518
